feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2929376050772826,0.13527874256189365,0.9443111236589498,0.2366550954076105
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2939314362030748,0.13561015693952705,0.9434994353472614,0.23713644548123575
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2949701852703528,0.1359234171191849,0.9425465838509317,0.2375850090513234
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2960101352156521,0.13626638479960376,0.9417701863354038,0.23808397978347082
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2970215123173767,0.1365904642846164,0.9408526256352343,0.2385490206605284
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.29797446753746537,0.13693658496463235,0.9400762281197064,0.23905161892454588
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.29900066548994997,0.1372805909022917,0.939264539808018,0.23954925318056422
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.29993105966957967,0.13761496379643193,0.9383469791078487,0.24002816532685772
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3008874738159697,0.1379065008984306,0.9371470920383964,0.24043206243718704
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.30185887053617777,0.13827891319527674,0.9364765669113495,0.24097567177326346
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3028381460998314,0.13863079022635413,0.9356648785996612,0.24148279709451922
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3038311956294164,0.13899775962391064,0.9349237718802936,0.2420145343924286
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.30477033315191815,0.13933554467435372,0.9339356295878035,0.24249310474375302
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.30573115267884377,0.1396546805160772,0.9328416149068323,0.24293920316161943
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3067230007708329,0.14002831103971497,0.9321005081874647,0.24347906247839413
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3076691062698408,0.14038251802197219,0.9312182382834556,0.24398407774351488
